num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,trend_case,trend_mean,trend_var,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0265,-6.034096689516973e-5,0.00809582410298101,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0175,-0.011871301590230034,0.007420228418776552,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0194,-0.008648921812015627,0.007454098427702955,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0173,-0.010685494545889743,0.007357400401836396,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0253,5.674793262515773e-4,0.007983350578748154,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0197,-0.01131659757097578,0.007483913231411883,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0215,-0.008123146713212036,0.007541766949132336,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0207,-0.00987863986882415,0.0074232912304757715,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0274,7.149345870312032e-4,0.008122690285008295,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0176,-0.013654830803099368,0.007583336597216346,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0191,-0.010459103515091352,0.007592160254510193,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0187,-0.012171106780240167,0.007493393008016126,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.125,0.25,0,0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0246,-0.0015189775177352717,0.008123468253752745,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0114,-0.02443124731721434,0.00779434955325393,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.015,-0.015716162258196678,0.00765756802210021,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0132,-0.02169383668628944,0.00765549441846016,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0237,3.487509766852975e-4,0.007920290119985652,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0126,-0.023440876534837573,0.00784454464545481,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0165,-0.014986521426798242,0.007656560541699551,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0.25,0.5,0,0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0137,-0.020162148740691343,0.007652384522054767,0,10000
